State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
AL,2012,GOP,4,65308.63549896518,203022.14206436498,Republican
AL,2012,GOP,2,107971.54108813993,183415.7064756948,Republican
AL,2012,MajMin,5,94461.56910385561,187492.54816093767,Republican
AL,2012,MajMin,2,183270.6737516391,122185.91338102391,Democrat
AL,2012,MajMin,3,97189.63793365173,184842.71662064435,Republican
AL,2012,MajMin,7,196305.79044844868,111136.5030050051,Democrat
AL,2012,MajMin,4,73374.6210316612,204323.24090200962,Republican
AL,2012,MajMin,6,75607.20544943624,228189.3392368384,Republican
AL,2012,MajMin,1,73410.50228130748,214282.73869354097,Republican
AL,2012,Proportional,5,94461.56910385561,187492.54816093767,Republican
AL,2012,Proportional,2,183270.6737516391,122185.91338102391,Democrat
AL,2012,Proportional,3,97189.63793365173,184842.71662064435,Republican
AL,2012,Proportional,7,196305.79044844868,111136.5030050051,Democrat
AL,2012,Proportional,4,73374.6210316612,204323.24090200962,Republican
AL,2012,Proportional,6,75607.20544943624,228189.3392368384,Republican
AL,2012,Proportional,1,73410.50228130748,214282.73869354097,Republican
AL,2012,algorithmic-compact,5,103274.3459839026,189416.259162749,Republican
AL,2012,algorithmic-compact,3,102444.28784432655,173159.00918631375,Republican
AL,2012,algorithmic-compact,6,79029.33630111064,227447.9146646748,Republican
AL,2012,algorithmic-compact,7,224273.82126812145,93395.34228047096,Democrat
AL,2012,algorithmic-compact,1,111318.0320154338,182596.6261657317,Republican
AL,2012,algorithmic-compact,4,65308.63549896518,203022.14206436498,Republican
AL,2012,algorithmic-compact,2,107971.54108813993,183415.7064756948,Republican
AL,2012,current,5,103274.3459839026,189416.259162749,Republican
AL,2012,current,3,102444.28784432655,173159.00918631375,Republican
AL,2012,current,6,79029.33630111064,227447.9146646748,Republican
AL,2012,current,7,224273.82126812145,93395.34228047096,Democrat
AL,2012,current,1,111318.0320154338,182596.6261657317,Republican
AL,2012,current,4,65308.63549896518,203022.14206436498,Republican
AL,2012,current,2,107971.54108813993,183415.7064756948,Republican
AL,2016,Compact,5,91567.0,201275.0,Republican
AL,2016,Compact,2,92761.77346433622,181654.3493159568,Republican
AL,2016,Compact,7,149110.67605151344,148884.26824470228,Democrat
AL,2016,Compact,3,68528.44095863898,221412.89638176767,Republican
AL,2016,Compact,1,96644.33832057084,190405.67767767917,Republican
AL,2016,Compact,4,65309.04227813232,223928.43545869572,Republican
AL,2016,Compact,6,154162.72892680817,139364.37292119837,Democrat
AL,2016,Competitive,5,91567.0,201275.0,Republican
AL,2016,Competitive,7,165005.9572181152,126567.4590512784,Democrat
AL,2016,Competitive,2,122032.97085010612,150780.3570008034,Republican
AL,2016,Competitive,4,55795.40296223703,240715.79268924388,Republican
AL,2016,Competitive,3,64252.00082045918,223318.2698201587,Republican
AL,2016,Competitive,6,154542.29838735098,139096.60346366122,Democrat
AL,2016,Competitive,1,64888.36976173146,225171.51797485436,Republican
AL,2016,Dem,5,86997.60801708855,199334.76060382504,Republican
AL,2016,Dem,2,161505.45197684207,119539.00406412558,Democrat
AL,2016,Dem,3,87602.58125928849,192864.484315816,Republican
AL,2016,Dem,7,184925.65103512697,109286.12183106033,Democrat
AL,2016,Dem,4,57894.30873789664,232503.68169977271,Republican
AL,2016,Dem,6,74278.98103367302,228005.0288531375,Republican
AL,2016,Dem,1,64879.417940084284,225391.91863226285,Republican
AL,2016,GOP,5,96494.0652121429,199609.81294173008,Republican
AL,2016,GOP,3,90490.31294378615,185339.60025332135,Republican
AL,2016,GOP,6,77588.52269426842,224319.82908290427,Republican
AL,2016,GOP,7,209069.19710870687,91800.7163343156,Democrat
AL,2016,GOP,1,99322.41932438783,187395.68650839967,Republican
AL,2016,GOP,4,50044.17912583151,231515.5001054771,Republican
AL,2016,GOP,2,95075.30359087647,186943.85477385193,Republican
AL,2016,MajMin,5,86997.60801708855,199334.76060382504,Republican
AL,2016,MajMin,2,161505.45197684207,119539.00406412558,Democrat
AL,2016,MajMin,3,87602.58125928849,192864.484315816,Republican
AL,2016,MajMin,7,184925.65103512697,109286.12183106033,Democrat
AL,2016,MajMin,4,57894.30873789664,232503.68169977271,Republican
AL,2016,MajMin,6,74278.98103367302,228005.0288531375,Republican
AL,2016,MajMin,1,64879.417940084284,225391.91863226285,Republican
AL,2016,Proportional,5,86997.60801708855,199334.76060382504,Republican
AL,2016,Proportional,2,161505.45197684207,119539.00406412558,Democrat
AL,2016,Proportional,3,87602.58125928849,192864.484315816,Republican
AL,2016,Proportional,7,184925.65103512697,109286.12183106033,Democrat
AL,2016,Proportional,4,57894.30873789664,232503.68169977271,Republican
AL,2016,Proportional,6,74278.98103367302,228005.0288531375,Republican
AL,2016,Proportional,1,64879.417940084284,225391.91863226285,Republican
AL,2016,algorithmic-compact,5,96494.0652121429,199609.81294173008,Republican
AL,2016,algorithmic-compact,3,90490.31294378615,185339.60025332135,Republican
AL,2016,algorithmic-compact,6,77588.52269426842,224319.82908290427,Republican
AL,2016,algorithmic-compact,7,209069.19710870687,91800.7163343156,Democrat
AL,2016,algorithmic-compact,1,99322.41932438783,187395.68650839967,Republican
AL,2016,algorithmic-compact,4,50044.17912583151,231515.5001054771,Republican
AL,2016,algorithmic-compact,2,95075.30359087647,186943.85477385193,Republican
AL,2016,current,5,96494.0652121429,199609.81294173008,Republican
AL,2016,current,3,90490.31294378615,185339.60025332135,Republican
AL,2016,current,6,77588.52269426842,224319.82908290427,Republican
AL,2016,current,7,209069.19710870687,91800.7163343156,Democrat
AL,2016,current,1,99322.41932438783,187395.68650839967,Republican
AL,2016,current,4,50044.17912583151,231515.5001054771,Republican
AL,2016,current,2,95075.30359087647,186943.85477385193,Republican
AR,2008,Compact,2,126190.62549512586,150483.40822194103,Republican
AR,2008,Compact,1,102548.34662044648,158980.37181329183,Republican
AR,2008,Compact,3,85157.78736564494,158975.98886654645,Republican
AR,2008,Compact,4,108413.24051878272,169577.23109822068,Republican
AR,2008,Competitive,1,89892.0,167114.0,Republican
AR,2008,Competitive,2,150614.0,132500.0,Democrat
AR,2008,Competitive,3,85950.0,159738.0,Republican
AR,2008,Competitive,4,95854.0,178665.0,Republican
AR,2008,Dem,1,90688.10869521616,181228.815853842,Republican
AR,2008,Dem,2,150713.44231150934,117011.48556860708,Democrat
AR,2008,Dem,3,85950.0,159738.0,Republican
AR,2008,Dem,4,94958.44899327449,180038.69857755094,Republican
AR,2008,GOP,2,129888.0,157732.0,Republican
AR,2008,GOP,1,103033.64930134847,152405.1888366485,Republican
AR,2008,GOP,3,85774.73544968705,161636.14138625743,Republican
AR,2008,GOP,4,103613.61524896447,166243.66977709412,Republican
AR,2008,MajMin,4,100802.52570715411,194282.0326952251,Republican
AR,2008,MajMin,1,87173.69699516374,178105.4585898877,Republican
AR,2008,MajMin,3,85950.0,159738.0,Republican
AR,2008,MajMin,2,148383.77729768216,105891.50871488723,Democrat
AR,2008,Proportional,1,90688.10869521616,181228.815853842,Republican
AR,2008,Proportional,2,150713.44231150934,117011.48556860708,Democrat
AR,2008,Proportional,3,85950.0,159738.0,Republican
AR,2008,Proportional,4,94958.44899327449,180038.69857755094,Republican
AR,2008,algorithmic-compact,2,129888.0,157732.0,Republican
AR,2008,algorithmic-compact,1,103033.64930134847,152405.1888366485,Republican
AR,2008,algorithmic-compact,3,85774.73544968705,161636.14138625743,Republican
AR,2008,algorithmic-compact,4,103613.61524896447,166243.66977709412,Republican
AR,2008,current,2,129888.0,157732.0,Republican
AR,2008,current,1,103033.64930134847,152405.1888366485,Republican
AR,2008,current,3,85774.73544968705,161636.14138625743,Republican
AR,2008,current,4,103613.61524896447,166243.66977709412,Republican
AR,2012,Compact,2,120590.32516033878,150394.46912621002,Republican
AR,2012,Compact,1,90146.3739725579,161679.21325929853,Republican
AR,2012,Compact,3,80852.25075901138,164125.96052147474,Republican
AR,2012,Compact,4,100364.05010809195,167517.35709301668,Republican
AR,2012,Competitive,1,79123.0,174660.0,Republican
AR,2012,Competitive,2,143463.0,126711.0,Democrat
AR,2012,Competitive,3,81537.0,164975.0,Republican
AR,2012,Competitive,4,87830.0,177371.0,Republican
AR,2012,Dem,1,80638.0586266217,188372.67670446448,Republican
AR,2012,Dem,2,142498.82021088805,111253.27583886286,Democrat
AR,2012,Dem,3,81537.0,164975.0,Republican
AR,2012,Dem,4,87279.12116249022,179116.0474566727,Republican
AR,2012,GOP,2,125263.0,159929.0,Republican
AR,2012,GOP,1,91364.62519172778,153603.43826609972,Republican
AR,2012,GOP,3,80422.61587046794,166321.21257192595,Republican
AR,2012,GOP,4,94902.75893780428,163863.34916197433,Republican
AR,2012,MajMin,4,93327.71792177153,193908.97129347216,Republican
AR,2012,MajMin,1,76083.5596465368,183190.424680766,Republican
AR,2012,MajMin,3,81537.0,164975.0,Republican
AR,2012,MajMin,2,141004.7224316917,101642.60402576186,Democrat
AR,2012,Proportional,1,80638.0586266217,188372.67670446448,Republican
AR,2012,Proportional,2,142498.82021088805,111253.27583886286,Democrat
AR,2012,Proportional,3,81537.0,164975.0,Republican
AR,2012,Proportional,4,87279.12116249022,179116.0474566727,Republican
AR,2012,algorithmic-compact,2,125263.0,159929.0,Republican
AR,2012,algorithmic-compact,1,91364.62519172778,153603.43826609972,Republican
AR,2012,algorithmic-compact,3,80422.61587046794,166321.21257192595,Republican
AR,2012,algorithmic-compact,4,94902.75893780428,163863.34916197433,Republican
AR,2012,current,2,125263.0,159929.0,Republican
AR,2012,current,1,91364.62519172778,153603.43826609972,Republican
AR,2012,current,3,80422.61587046794,166321.21257192595,Republican
AR,2012,current,4,94902.75893780428,163863.34916197433,Republican
AR,2016,Compact,2,122513.40830041059,150104.6083717674,Republican
AR,2016,Compact,1,76542.83069764095,176040.99768415332,Republican
AR,2016,Compact,3,87257.00217570955,176429.52681129694,Republican
AR,2016,Compact,4,92415.75882623892,175328.86713278235,Republican
AR,2016,Competitive,1,70067.0,190969.0,Republican
AR,2016,Competitive,2,139802.0,122154.0,Democrat
AR,2016,Competitive,3,87979.0,178001.0,Republican
AR,2016,Competitive,4,80881.0,186780.0,Republican
AR,2016,Dem,1,73245.24806156075,203189.68229546578,Republican
AR,2016,Dem,2,136850.11411752627,108519.55575656239,Democrat
AR,2016,Dem,3,87979.0,178001.0,Republican
AR,2016,Dem,4,80654.63782091293,188193.76194797186,Republican
AR,2016,GOP,2,127543.0,160447.0,Republican
AR,2016,GOP,1,79461.61343354432,167045.32162562237,Republican
AR,2016,GOP,3,86982.52530089772,178319.40284698975,Republican
AR,2016,GOP,4,84741.86126555796,172092.27552738792,Republican
AR,2016,MajMin,4,90621.69673622254,199765.0791950416,Republican
AR,2016,MajMin,1,65128.83720042238,199563.49457990876,Republican
AR,2016,MajMin,3,87979.0,178001.0,Republican
AR,2016,MajMin,2,134999.46606335504,100574.42622504967,Democrat
AR,2016,Proportional,1,73245.24806156075,203189.68229546578,Republican
AR,2016,Proportional,2,136850.11411752627,108519.55575656239,Democrat
AR,2016,Proportional,3,87979.0,178001.0,Republican
AR,2016,Proportional,4,80654.63782091293,188193.76194797186,Republican
AR,2016,algorithmic-compact,2,127543.0,160447.0,Republican
AR,2016,algorithmic-compact,1,79461.61343354432,167045.32162562237,Republican
AR,2016,algorithmic-compact,3,86982.52530089772,178319.40284698975,Republican
AR,2016,algorithmic-compact,4,84741.86126555796,172092.27552738792,Republican
AR,2016,current,2,127543.0,160447.0,Republican
AR,2016,current,1,79461.61343354432,167045.32162562237,Republican
AR,2016,current,3,86982.52530089772,178319.40284698975,Republican
AR,2016,current,4,84741.86126555796,172092.27552738792,Republican
AZ,2008,Compact,5,93602.3457042534,181307.80520558433,Republican
AZ,2008,Compact,7,112660.50380524843,90559.1533816425,Democrat
AZ,2008,Compact,4,89049.47041993722,143877.48597698467,Republican
AZ,2008,Compact,6,115562.38932438886,155706.58562952082,Republican
AZ,2008,Compact,1,119601.1428435155,147915.39655012614,Republican
AZ,2008,Compact,3,114931.02624137187,134450.99325478176,Republican
AZ,2008,Compact,8,120683.47698981872,115222.6682243096,Democrat
AZ,2008,Compact,2,151589.20974636462,118134.90710951165,Democrat
AZ,2008,Compact,9,117027.43492510066,142936.00466753918,Republican
AZ,2008,Competitive,5,89931.6683809738,178770.55234781344,Republican
AZ,2008,Competitive,6,119417.82767712594,130028.88482813576,Republican
AZ,2008,Competitive,7,105614.53157391181,90342.55484407798,Democrat
AZ,2008,Competitive,3,100269.75999577009,96724.45422880075,Democrat
AZ,2008,Competitive,8,112552.8639741599,179703.4031298427,Republican
AZ,2008,Competitive,1,87427.42048935928,115866.6028104573,Republican
AZ,2008,Competitive,4,137326.34401339068,164258.07804608406,Republican
AZ,2008,Competitive,2,167377.27787939424,139327.1235661599,Democrat
AZ,2008,Competitive,9,114789.30601591388,135089.34619862796,Republican
AZ,2008,Dem,5,89942.99024957676,179325.20129258666,Republican
AZ,2008,Dem,6,118473.39765197923,140629.1136654731,Republican
AZ,2008,Dem,7,109824.8093177342,87032.03024487032,Democrat
AZ,2008,Dem,3,104049.4077235082,104088.6313118564,Republican
AZ,2008,Dem,4,132606.94018828167,163078.998828703,Republican
AZ,2008,Dem,8,112363.1352484931,179187.89390428603,Republican
AZ,2008,Dem,1,91911.42569284877,123008.04625858439,Republican
AZ,2008,Dem,2,159182.85232997703,126602.49678397624,Democrat
AZ,2008,Dem,9,116352.04159760059,127158.58770966399,Republican
AZ,2008,GOP,5,92860.8001470467,136962.0589218989,Republican
AZ,2008,GOP,7,109547.1572509484,82319.89000866371,Democrat
AZ,2008,GOP,3,116922.55356436227,101107.04795366939,Democrat
AZ,2008,GOP,4,120670.28125056694,123142.40138041136,Republican
AZ,2008,GOP,8,117762.49855111039,151140.27313433535,Republican
AZ,2008,GOP,1,119601.14292798055,147915.39673779707,Republican
AZ,2008,GOP,2,146232.6708871785,152413.9645429062,Republican
AZ,2008,GOP,9,99088.79010082672,161090.65233830747,Republican
AZ,2008,GOP,6,112021.10531997956,174019.31498201095,Republican
AZ,2008,MajMin,5,88568.40450672872,186239.97490768056,Republican
AZ,2008,MajMin,7,105384.9727489942,81133.32943151744,Democrat
AZ,2008,MajMin,3,106894.33552363039,98117.82794202653,Democrat
AZ,2008,MajMin,8,124164.07534334758,146261.13295562338,Republican
AZ,2008,MajMin,1,85546.8897395687,111202.58486728382,Republican
AZ,2008,MajMin,4,124816.86725519878,182694.22798163173,Republican
AZ,2008,MajMin,2,160882.78516380326,145248.51825629527,Democrat
AZ,2008,MajMin,9,117775.49356314857,133155.73203691372,Republican
AZ,2008,MajMin,6,120673.1761555792,146057.6716210278,Republican
AZ,2008,Proportional,5,94686.36752441866,173820.6168403143,Republican
AZ,2008,Proportional,7,106151.18939024955,83279.65602935482,Democrat
AZ,2008,Proportional,3,99489.51198003766,100454.72676009734,Republican
AZ,2008,Proportional,8,121451.33925283149,155045.7060613032,Republican
AZ,2008,Proportional,6,118566.74819339391,157459.65339432555,Republican
AZ,2008,Proportional,1,119601.14818430867,147915.4088765356,Republican
AZ,2008,Proportional,4,87598.70267766087,143523.10456762603,Republican
AZ,2008,Proportional,2,166501.093378864,137907.12813832102,Democrat
AZ,2008,Proportional,9,120660.89941823467,130704.99933212217,Republican
AZ,2008,algorithmic-compact,5,93412.52955340077,185480.247602207,Republican
AZ,2008,algorithmic-compact,7,105001.09038841067,82658.7929040868,Democrat
AZ,2008,algorithmic-compact,3,106472.9521908263,98310.81005649445,Democrat
AZ,2008,algorithmic-compact,8,125600.16227644465,141894.33029771879,Republican
AZ,2008,algorithmic-compact,1,120313.61443281922,123344.54106615584,Republican
AZ,2008,algorithmic-compact,4,95027.12128861845,165577.94011308078,Republican
AZ,2008,algorithmic-compact,2,156548.15247540546,139803.78031188477,Democrat
AZ,2008,algorithmic-compact,9,117990.92517893,128693.8139058668,Republican
AZ,2008,algorithmic-compact,6,114340.45221514384,164346.74374250544,Republican
AZ,2008,current,5,93412.52955340077,185480.247602207,Republican
AZ,2008,current,7,105001.09038841067,82658.7929040868,Democrat
AZ,2008,current,3,106472.9521908263,98310.81005649445,Democrat
AZ,2008,current,8,125600.16227644465,141894.33029771879,Republican
AZ,2008,current,1,120313.61443281922,123344.54106615584,Republican
AZ,2008,current,4,95027.12128861845,165577.94011308078,Republican
AZ,2008,current,2,156548.15247540546,139803.78031188477,Democrat
AZ,2008,current,9,117990.92517893,128693.8139058668,Republican
AZ,2008,current,6,114340.45221514384,164346.74374250544,Republican
AZ,2012,Compact,5,79587.93724544956,159055.5492436162,Republican
AZ,2012,Compact,7,95792.65390659326,79444.65415496843,Democrat
AZ,2012,Compact,4,75344.08591077672,128370.55901238477,Republican
AZ,2012,Compact,6,98260.06090214607,136596.4166301032,Republican
AZ,2012,Compact,1,108678.15603911328,147282.33061151163,Republican
AZ,2012,Compact,3,105454.1494044648,124386.75941279804,Republican
AZ,2012,Compact,8,102614.40480964236,101081.16834215615,Democrat
AZ,2012,Compact,2,134843.79605809107,105519.36893869394,Democrat
AZ,2012,Compact,9,99505.75572372226,125393.19365376826,Republican
AZ,2012,Competitive,5,77785.54896097229,160362.01306752543,Republican
AZ,2012,Competitive,6,101538.25209877326,114070.18947928361,Republican
AZ,2012,Competitive,7,89801.62460533381,79254.6391728852,Democrat
AZ,2012,Competitive,3,87130.96904737024,83750.92700631454,Democrat
AZ,2012,Competitive,8,95701.2177994592,157648.24181593608,Republican
AZ,2012,Competitive,1,78349.47126436872,109414.34269144795,Republican
AZ,2012,Competitive,4,123283.36678813957,159671.59159593735,Republican
AZ,2012,Competitive,2,148887.82361812357,124448.48448660533,Democrat
AZ,2012,Competitive,9,97602.72581745904,118509.57068406446,Republican
AZ,2012,Dem,5,77805.04476939574,160918.30125533917,Republican
AZ,2012,Dem,6,100735.22481341455,123369.43182529804,Republican
AZ,2012,Dem,7,93381.52763383261,76350.42163070924,Democrat
AZ,2012,Dem,3,91211.85009251923,91599.43685447337,Republican
AZ,2012,Dem,4,119493.30735527152,157369.02130185338,Republican
AZ,2012,Dem,8,95539.89645173926,157196.00564741335,Republican
AZ,2012,Dem,1,81384.06336303343,115692.5009737262,Republican
AZ,2012,Dem,2,141598.60132157867,113082.7110595205,Democrat
AZ,2012,Dem,9,98931.48419921464,111552.16945166685,Republican
AZ,2012,GOP,5,82757.307320351,126971.32211676858,Republican
AZ,2012,GOP,7,93145.44642132499,72216.61143686273,Democrat
AZ,2012,GOP,3,103592.96272329311,88720.54329754566,Democrat
AZ,2012,GOP,4,102069.93681130727,108109.50556446526,Republican
AZ,2012,GOP,8,100130.76354054685,132590.53645789457,Republican
AZ,2012,GOP,1,108678.15611381273,147282.33080284137,Republican
AZ,2012,GOP,2,130231.41025953746,137608.74626427903,Republican
AZ,2012,GOP,9,84252.93563891698,141319.6864670487,Republican
AZ,2012,GOP,6,95222.08117090963,152310.71759229444,Republican
AZ,2012,MajMin,5,76203.07904151465,166255.76245550538,Republican
AZ,2012,MajMin,7,89606.43597823029,71175.67972355439,Democrat
AZ,2012,MajMin,3,93545.19113955318,85540.52005534248,Democrat
AZ,2012,MajMin,8,105573.87811400296,128310.2225459719,Republican
AZ,2012,MajMin,1,77385.06452376986,103981.9117694222,Republican
AZ,2012,MajMin,4,112165.35936768862,176625.83343653483,Republican
AZ,2012,MajMin,2,142854.53268718708,130295.06489027379,Democrat
AZ,2012,MajMin,9,100141.81290255606,116813.27271074797,Republican
AZ,2012,MajMin,6,102605.64624549676,128131.7324126473,Republican
AZ,2012,Proportional,5,80509.65624668704,152487.2779197308,Republican
AZ,2012,Proportional,7,90257.9324925733,73058.58352622362,Democrat
AZ,2012,Proportional,3,86480.75378264772,87172.6808590773,Republican
AZ,2012,Proportional,8,103328.0718839195,137169.77404803963,Republican
AZ,2012,Proportional,6,100814.59864722224,138134.3270133662,Republican
AZ,2012,Proportional,1,108678.16076241931,147282.34317823692,Republican
AZ,2012,Proportional,4,79308.19108478588,133981.5610006824,Republican
AZ,2012,Proportional,2,148108.427483686,123180.12930601092,Democrat
AZ,2012,Proportional,9,102595.20761605851,114663.32314863222,Republican
AZ,2012,algorithmic-compact,5,79426.54090662312,162715.89975268368,Republican
AZ,2012,algorithmic-compact,7,89280.02957255868,72513.92012752085,Democrat
AZ,2012,algorithmic-compact,3,93368.57105521558,86285.67354846309,Democrat
AZ,2012,algorithmic-compact,8,106794.95004174575,124479.36598464551,Republican
AZ,2012,algorithmic-compact,1,112663.24790718223,115649.73056092454,Republican
AZ,2012,algorithmic-compact,4,82374.09737887832,162720.3799427936,Republican
AZ,2012,algorithmic-compact,2,138627.49797173697,125689.90419654205,Democrat
AZ,2012,algorithmic-compact,9,100324.98948631041,112898.97438140136,Republican
AZ,2012,algorithmic-compact,6,97221.07567974839,144176.1515050259,Republican
AZ,2012,current,5,79426.54090662312,162715.89975268368,Republican
AZ,2012,current,7,89280.02957255868,72513.92012752085,Democrat
AZ,2012,current,3,93368.57105521558,86285.67354846309,Democrat
AZ,2012,current,8,106794.95004174575,124479.36598464551,Republican
AZ,2012,current,1,112663.24790718223,115649.73056092454,Republican
AZ,2012,current,4,82374.09737887832,162720.3799427936,Republican
AZ,2012,current,2,138627.49797173697,125689.90419654205,Democrat
AZ,2012,current,9,100324.98948631041,112898.97438140136,Republican
AZ,2012,current,6,97221.07567974839,144176.1515050259,Republican
AZ,2016,Compact,5,85344.29357596292,143420.45688476003,Republican
AZ,2016,Compact,7,102721.04869626249,71635.27868182586,Democrat
AZ,2016,Compact,4,79838.98539472598,123261.04260474903,Republican
AZ,2016,Compact,6,105366.91582497593,123169.04738673693,Republican
AZ,2016,Compact,1,97621.15311248957,145772.10873534982,Republican
AZ,2016,Compact,3,104823.7796840658,114467.45419876237,Republican
AZ,2016,Compact,8,110036.19634202209,91144.93279246106,Democrat
AZ,2016,Compact,2,143794.9193599469,95216.58228530473,Democrat
AZ,2016,Compact,9,106702.70800954766,113067.09643005075,Republican
AZ,2016,Competitive,5,80396.65796789344,144963.4240112419,Republican
AZ,2016,Competitive,6,108882.20873953233,102857.1387156844,Democrat
AZ,2016,Competitive,7,96296.70624934079,71463.94209108807,Democrat
AZ,2016,Competitive,3,97035.80688337763,78377.8108525011,Democrat
AZ,2016,Competitive,8,102622.7990529134,142151.50611061338,Republican
AZ,2016,Competitive,1,67911.14767148504,99173.66406134423,Republican
AZ,2016,Competitive,4,119671.42628775159,163008.9021773615,Republican
