State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
AR,2016,Dem,3,87979.0,178001.0,Republican
AR,2016,Dem,4,109650.83333333333,207880.0,Republican
AR,2016,GOP,1,86495.0,169828.0,Republican
AR,2016,GOP,2,127543.0,160447.0,Republican
AR,2016,GOP,3,81624.0,166565.0,Republican
AR,2016,GOP,4,83067.0,181064.0,Republican
AR,2016,MajMin,1,71149.33333333334,189815.0,Republican
AR,2016,MajMin,2,101057.83333333333,114545.0,Republican
AR,2016,MajMin,3,87979.0,178001.0,Republican
AR,2016,MajMin,4,118542.83333333334,195543.0,Republican
AR,2016,Proportional,1,88614.83333333333,197356.0,Republican
AR,2016,Proportional,2,92484.33333333333,94667.0,Republican
AR,2016,Proportional,3,87979.0,178001.0,Republican
AR,2016,Proportional,4,109650.83333333333,207880.0,Republican
AR,2016,algorithmic-compact,1,83426.33333333334,171249.33333333334,Republican
AR,2016,algorithmic-compact,2,83754.5,136010.1666666667,Republican
AR,2016,algorithmic-compact,3,80531.66666666667,160951.6666666667,Republican
AR,2016,algorithmic-compact,4,131016.5,209692.8333333333,Republican
AR,2016,current,1,86495.0,169828.0,Republican
AR,2016,current,2,127543.0,160447.0,Republican
AR,2016,current,3,81624.0,166565.0,Republican
AR,2016,current,4,83067.0,181064.0,Republican
AZ,2008,Compact,1,102938.5,125427.0,Republican
AZ,2008,Compact,2,103127.0,91203.0,Democrat
AZ,2008,Compact,3,157532.0,164545.5,Republican
AZ,2008,Compact,4,169304.5,226895.5,Republican
AZ,2008,Compact,5,100361.0,124408.0,Republican
AZ,2008,Compact,6,100361.0,124408.0,Republican
AZ,2008,Compact,7,100361.0,124408.0,Republican
AZ,2008,Compact,8,100361.0,124408.0,Republican
AZ,2008,Compact,9,100361.0,124408.0,Republican
AZ,2008,Competitive,1,182275.25,229298.5,Republican
AZ,2008,Competitive,2,103127.0,91203.0,Democrat
AZ,2008,Competitive,3,205639.75,213604.0,Republican
AZ,2008,Competitive,4,145184.25,199765.0,Republican
AZ,2008,Competitive,5,97397.75,123016.5,Republican
AZ,2008,Competitive,6,75270.75,93306.0,Republican
AZ,2008,Competitive,7,75270.75,93306.0,Republican
AZ,2008,Competitive,8,75270.75,93306.0,Republican
AZ,2008,Competitive,9,75270.75,93306.0,Republican
AZ,2008,Dem,1,243650.91666666666,280197.0,Republican
AZ,2008,Dem,2,68751.33333333333,60802.0,Democrat
AZ,2008,Dem,3,176735.91666666666,190721.5,Republican
AZ,2008,Dem,4,154463.75,212053.5,Republican
AZ,2008,Dem,5,90022.08333333333,113113.0,Republican
AZ,2008,Dem,6,75270.75,93306.0,Republican
AZ,2008,Dem,7,75270.75,93306.0,Republican
AZ,2008,Dem,8,75270.75,93306.0,Republican
AZ,2008,Dem,9,75270.75,93306.0,Republican
AZ,2008,GOP,1,96790.33333333333,115228.33333333333,Republican
AZ,2008,GOP,2,126722.0,130317.0,Republican
AZ,2008,GOP,3,207113.21428571426,214644.92857142858,Republican
AZ,2008,GOP,4,109528.5476190476,142830.2619047619,Republican
AZ,2008,GOP,5,130277.71428571428,166056.42857142858,Republican
AZ,2008,GOP,6,106204.0476190476,141127.7619047619,Republican
AZ,2008,GOP,7,86023.71428571428,106635.42857142857,Republican
AZ,2008,GOP,8,86023.71428571428,106635.42857142857,Republican
AZ,2008,GOP,9,86023.71428571428,106635.42857142857,Republican
AZ,2008,MajMin,1,154359.25,184189.5,Republican
AZ,2008,MajMin,2,116940.0,107975.0,Democrat
AZ,2008,MajMin,3,192018.75,199056.5,Republican
AZ,2008,MajMin,4,172908.25,242649.5,Republican
AZ,2008,MajMin,5,97397.75,123016.5,Republican
AZ,2008,MajMin,6,75270.75,93306.0,Republican
AZ,2008,MajMin,7,75270.75,93306.0,Republican
AZ,2008,MajMin,8,75270.75,93306.0,Republican
AZ,2008,MajMin,9,75270.75,93306.0,Republican
AZ,2008,Proportional,1,102938.5,125427.0,Republican
AZ,2008,Proportional,2,103127.0,91203.0,Democrat
AZ,2008,Proportional,3,218321.71428571426,230442.42857142858,Republican
AZ,2008,Proportional,4,161756.71428571426,219265.42857142858,Republican
AZ,2008,Proportional,5,86023.71428571428,106635.42857142857,Republican
AZ,2008,Proportional,6,86023.71428571428,106635.42857142857,Republican
AZ,2008,Proportional,7,86023.71428571428,106635.42857142857,Republican
AZ,2008,Proportional,8,104468.21428571428,137231.42857142858,Republican
AZ,2008,Proportional,9,86023.71428571428,106635.42857142857,Republican
AZ,2008,algorithmic-compact,1,155620.75,189458.0,Republican
AZ,2008,algorithmic-compact,2,188948.58333333334,221291.0,Republican
AZ,2008,algorithmic-compact,3,55905.0,47860.5,Democrat
AZ,2008,algorithmic-compact,4,176812.75,219756.0,Republican
AZ,2008,algorithmic-compact,5,90022.08333333333,113113.0,Republican
AZ,2008,algorithmic-compact,6,75270.75,93306.0,Republican
AZ,2008,algorithmic-compact,7,75270.75,93306.0,Republican
AZ,2008,algorithmic-compact,8,75270.75,93306.0,Republican
AZ,2008,algorithmic-compact,9,141585.58333333334,158714.5,Republican
AZ,2008,current,1,259259.91666666666,294311.0,Republican
AZ,2008,current,2,87694.33333333333,89828.0,Republican
AZ,2008,current,3,176735.91666666666,190721.5,Republican
AZ,2008,current,4,134663.0833333333,188720.5,Republican
AZ,2008,current,5,75270.75,93306.0,Republican
AZ,2008,current,6,75270.75,93306.0,Republican
AZ,2008,current,7,75270.75,93306.0,Republican
AZ,2008,current,8,75270.75,93306.0,Republican
AZ,2008,current,9,75270.75,93306.0,Republican
AZ,2012,Compact,1,93942.0,124355.5,Republican
AZ,2012,Compact,2,91735.0,81463.5,Democrat
AZ,2012,Compact,3,143076.0,151580.0,Republican
AZ,2012,Compact,4,144654.66666666666,204035.16666666666,Republican
AZ,2012,Compact,5,85334.66666666666,109139.16666666666,Republican
AZ,2012,Compact,6,85334.66666666666,109139.16666666666,Republican
AZ,2012,Compact,7,85334.66666666666,109139.16666666666,Republican
AZ,2012,Compact,8,85334.66666666666,109139.16666666666,Republican
AZ,2012,Compact,9,85334.66666666666,109139.16666666666,Republican
AZ,2012,Competitive,1,163562.5,212150.375,Republican
AZ,2012,Competitive,2,91735.0,81463.5,Democrat
AZ,2012,Competitive,3,179247.0,187052.875,Republican
AZ,2012,Competitive,4,124817.5,187717.875,Republican
AZ,2012,Competitive,5,84715.0,111327.875,Republican
AZ,2012,Competitive,6,64001.0,81854.375,Republican
AZ,2012,Competitive,7,64001.0,81854.375,Republican
AZ,2012,Competitive,8,64001.0,81854.375,Republican
AZ,2012,Competitive,9,64001.0,81854.375,Republican
AZ,2012,Dem,1,217814.5,256634.875,Republican
AZ,2012,Dem,2,61156.666666666664,54309.0,Democrat
AZ,2012,Dem,3,155465.5,169797.375,Republican
AZ,2012,Dem,4,131830.0,197467.875,Republican
AZ,2012,Dem,5,77810.33333333333,101503.375,Republican
AZ,2012,Dem,6,64001.0,81854.375,Republican
AZ,2012,Dem,7,64001.0,81854.375,Republican
AZ,2012,Dem,8,64001.0,81854.375,Republican
AZ,2012,Dem,9,64001.0,81854.375,Republican
AZ,2012,GOP,1,88504.66666666667,113958.0,Republican
AZ,2012,GOP,2,112876.0,117871.5,Republican
AZ,2012,GOP,3,181377.5,188996.35714285716,Republican
AZ,2012,GOP,4,92650.16666666667,127297.85714285714,Republican
AZ,2012,GOP,5,114572.0,152494.85714285716,Republican
AZ,2012,GOP,6,90668.66666666667,125867.85714285714,Republican
AZ,2012,GOP,7,73144.0,93547.85714285714,Republican
AZ,2012,GOP,8,73144.0,93547.85714285714,Republican
AZ,2012,GOP,9,73144.0,93547.85714285714,Republican
AZ,2012,MajMin,1,139139.0,167586.875,Republican
AZ,2012,MajMin,2,104589.5,96952.0,Democrat
AZ,2012,MajMin,3,167491.5,175185.375,Republican
AZ,2012,MajMin,4,148142.0,228660.375,Republican
AZ,2012,MajMin,5,84715.0,111327.875,Republican
AZ,2012,MajMin,6,64001.0,81854.375,Republican
AZ,2012,MajMin,7,64001.0,81854.375,Republican
AZ,2012,MajMin,8,64001.0,81854.375,Republican
AZ,2012,MajMin,9,64001.0,81854.375,Republican
AZ,2012,Proportional,1,93942.0,124355.5,Republican
AZ,2012,Proportional,2,91735.0,81463.5,Democrat
AZ,2012,Proportional,3,190009.0,201951.35714285716,Republican
AZ,2012,Proportional,4,142363.0,200427.85714285716,Republican
AZ,2012,Proportional,5,73144.0,93547.85714285714,Republican
AZ,2012,Proportional,6,73144.0,93547.85714285714,Republican
AZ,2012,Proportional,7,73144.0,93547.85714285714,Republican
AZ,2012,Proportional,8,89456.0,124740.35714285714,Republican
AZ,2012,Proportional,9,73144.0,93547.85714285714,Republican
AZ,2012,algorithmic-compact,1,135611.0,175074.875,Republican
AZ,2012,algorithmic-compact,2,169381.83333333334,200199.625,Republican
AZ,2012,algorithmic-compact,3,50610.5,42849.25,Democrat
AZ,2012,algorithmic-compact,4,150986.5,199704.625,Republican
AZ,2012,algorithmic-compact,5,77810.33333333333,101503.375,Republican
AZ,2012,algorithmic-compact,6,64001.0,81854.375,Republican
AZ,2012,algorithmic-compact,7,64001.0,81854.375,Republican
AZ,2012,algorithmic-compact,8,64001.0,81854.375,Republican
AZ,2012,algorithmic-compact,9,123677.83333333333,142235.125,Republican
AZ,2012,current,1,231990.0,272375.375,Republican
AZ,2012,current,2,77379.66666666666,81051.0,Republican
AZ,2012,current,3,155465.5,169797.375,Republican
AZ,2012,current,4,115240.83333333333,174634.375,Republican
AZ,2012,current,5,64001.0,81854.375,Republican
AZ,2012,current,6,64001.0,81854.375,Republican
AZ,2012,current,7,64001.0,81854.375,Republican
AZ,2012,current,8,64001.0,81854.375,Republican
AZ,2012,current,9,64001.0,81854.375,Republican
AZ,2016,Compact,1,84203.5,124140.0,Republican
AZ,2016,Compact,2,97824.5,73509.5,Democrat
AZ,2016,Compact,3,146061.0,139041.0,Democrat
AZ,2016,Compact,4,150627.66666666666,192409.3333333333,Republican
AZ,2016,Compact,5,91506.66666666666,98410.83333333333,Republican
AZ,2016,Compact,6,91506.66666666666,98410.83333333333,Republican
AZ,2016,Compact,7,91506.66666666666,98410.83333333333,Republican
AZ,2016,Compact,8,91506.66666666666,98410.83333333333,Republican
AZ,2016,Compact,9,91506.66666666666,98410.83333333333,Republican
AZ,2016,Competitive,1,156939.0,194640.625,Republican
AZ,2016,Competitive,2,97824.5,73509.5,Democrat
AZ,2016,Competitive,3,195474.5,171553.625,Democrat
AZ,2016,Competitive,4,124993.5,185481.125,Republican
AZ,2016,Competitive,5,86498.5,100736.625,Republican
AZ,2016,Competitive,6,68630.0,73808.125,Republican
AZ,2016,Competitive,7,68630.0,73808.125,Republican
AZ,2016,Competitive,8,68630.0,73808.125,Republican
AZ,2016,Competitive,9,68630.0,73808.125,Republican
AZ,2016,Dem,1,216199.16666666666,234670.79166666666,Republican
AZ,2016,Dem,2,65216.33333333333,49006.33333333333,Democrat
AZ,2016,Dem,3,165610.66666666666,154709.79166666666,Democrat
AZ,2016,Dem,4,134161.5,195774.125,Republican
AZ,2016,Dem,5,80542.33333333333,91760.45833333333,Republican
AZ,2016,Dem,6,68630.0,73808.125,Republican
AZ,2016,Dem,7,68630.0,73808.125,Republican
AZ,2016,Dem,8,68630.0,73808.125,Republican
AZ,2016,Dem,9,68630.0,73808.125,Republican
AZ,2016,GOP,1,79252.66666666667,114329.66666666666,Republican
AZ,2016,GOP,2,117508.5,108462.5,Democrat
AZ,2016,GOP,3,196110.7857142857,171804.64285714284,Democrat
AZ,2016,GOP,4,98821.95238095238,117646.80952380953,Republican
AZ,2016,GOP,5,114171.28571428571,138209.14285714284,Republican
AZ,2016,GOP,6,95081.95238095238,117644.80952380953,Republican
AZ,2016,GOP,7,78434.28571428571,84352.14285714286,Republican
AZ,2016,GOP,8,78434.28571428571,84352.14285714286,Republican
AZ,2016,GOP,9,78434.28571428571,84352.14285714286,Republican
AZ,2016,MajMin,1,134441.0,152691.625,Republican
AZ,2016,MajMin,2,110812.0,87852.5,Democrat
AZ,2016,MajMin,3,180964.5,159435.625,Democrat
AZ,2016,MajMin,4,149014.0,225205.125,Republican
AZ,2016,MajMin,5,86498.5,100736.625,Republican
AZ,2016,MajMin,6,68630.0,73808.125,Republican
AZ,2016,MajMin,7,68630.0,73808.125,Republican
AZ,2016,MajMin,8,68630.0,73808.125,Republican
AZ,2016,MajMin,9,68630.0,73808.125,Republican
AZ,2016,Proportional,1,84203.5,124140.0,Republican
AZ,2016,Proportional,2,97824.5,73509.5,Democrat
AZ,2016,Proportional,3,206596.7857142857,185478.64285714284,Democrat
AZ,2016,Proportional,4,140601.2857142857,186834.14285714284,Republican
AZ,2016,Proportional,5,78434.28571428571,84352.14285714286,Republican
AZ,2016,Proportional,6,78434.28571428571,84352.14285714286,Republican
AZ,2016,Proportional,7,78434.28571428571,84352.14285714286,Republican
AZ,2016,Proportional,8,93286.78571428571,113783.14285714286,Republican
AZ,2016,Proportional,9,78434.28571428571,84352.14285714286,Republican
AZ,2016,algorithmic-compact,1,134185.0,165716.125,Republican
AZ,2016,algorithmic-compact,2,171632.58333333334,183869.20833333334,Republican
AZ,2016,algorithmic-compact,3,54254.25,38579.75,Democrat
AZ,2016,algorithmic-compact,4,160291.25,191288.875,Republican
AZ,2016,algorithmic-compact,5,80542.33333333333,91760.45833333333,Republican
AZ,2016,algorithmic-compact,6,68630.0,73808.125,Republican
AZ,2016,algorithmic-compact,7,68630.0,73808.125,Republican
AZ,2016,algorithmic-compact,8,68630.0,73808.125,Republican
AZ,2016,algorithmic-compact,9,129454.58333333333,128515.20833333333,Democrat
AZ,2016,current,1,229485.66666666666,254331.79166666666,Republican
AZ,2016,current,2,80507.33333333333,74042.33333333333,Democrat
AZ,2016,current,3,165610.66666666666,154709.79166666666,Democrat
AZ,2016,current,4,117496.33333333333,169029.4583333333,Republican
AZ,2016,current,5,68630.0,73808.125,Republican
AZ,2016,current,6,68630.0,73808.125,Republican
AZ,2016,current,7,68630.0,73808.125,Republican
AZ,2016,current,8,68630.0,73808.125,Republican
AZ,2016,current,9,68630.0,73808.125,Republican
CA,2008,Compact,1,128472.5,145423.0,Republican
CA,2008,Compact,2,193764.0,55947.5,Democrat
CA,2008,Compact,3,310293.1666666666,167205.41666666666,Democrat
