State,County,PredictedVotes,ActualVotes,Error,Correct
FL,039,0.987260401963006,0.6904904443932766,0.29676995756972946,True
FL,113,0.36811154056702194,0.220272017623677,0.14783952294334493,True
FL,001,0.5336138527301774,0.6180199091460714,-0.08440605641589405,True
FL,055,0.40380770210361244,0.3355325377167305,0.06827516438688197,True
FL,061,0.37708537662083325,0.37386057425768104,0.0032248023631522016,True
FL,067,0.5694491761550288,0.1555891238670695,0.4138600522879593,False
FL,047,0.7272768522058155,0.3557512176845261,0.3715256345212894,False
FL,133,0.49114129031113635,0.20760260765769903,0.2835386826534373,True
FL,035,0.48493893691200174,0.39407410062915627,0.09086483628284547,True
FL,119,0.38451768171117795,0.3003330988812655,0.08418458282991242,True
FL,081,0.45109668146797793,0.411387752030426,0.03970892943755194,True
FL,043,0.5005501212304662,0.29786735411295995,0.2026827671175062,False
FL,007,0.5059300421128474,0.24702204950578693,0.2589079926070605,False
FL,075,0.42222882870150585,0.27009390418589846,0.1521349245156074,True
FL,013,0.4593413722562728,0.21009688934217235,0.24924448291410045,True
FL,051,0.49599019672728056,0.42677281984817633,0.06921737687910423,True
FL,037,0.5180835263604331,0.29673894485231345,0.22134458150811964,False
FL,027,0.4876107539111799,0.3580199904807235,0.1295907634304564,True
FL,065,0.7885636810434733,0.47368421052631576,0.31487947051715753,False
FL,093,0.39634077503523596,0.2973298232418202,0.09901095179341574,True
FL,045,0.5153151407007409,0.24378109452736318,0.27153404617337773,False
FL,029,0.36642436289905145,0.1790750141003948,0.18734934879865664,True
FL,089,0.3345147761034179,0.24071444419791435,0.09380033190550355,True
FL,129,0.4366879914473504,0.2926960619320094,0.14399192951534096,True
FL,059,0.361738114572277,0.10230547550432277,0.2594326390679542,True
FL,125,0.541553442399091,0.181687869557427,0.359865572841664,False
FL,041,0.3577628549011105,0.17774795656947665,0.18001489833163384,True
FL,003,0.4268093786437344,0.1702402063517653,0.2565691722919691,True
NH,011,0.5023047524680234,0.4986823678226692,0.003622384645354193,False
NH,007,0.44261314449560185,0.45199531325384246,-0.009382168758240605,True
NH,015,0.49001483426692083,0.46933542985549254,0.020679404411428293,True
NH,013,0.49356132896752236,0.5156075018986446,-0.02204617293112221,False
NH,017,0.4993568577126577,0.5455057234002627,-0.04614886568760501,False
NH,009,0.48528430457640837,0.5999410749610674,-0.11465677038465905,False
NH,019,0.4965293669974801,0.48605160430353234,0.01047776269394779,True
NH,005,0.4936773042891722,0.5666153055983565,-0.07293800130918426,False
NH,001,0.49069254462171397,0.41170199805068225,0.07899054657103172,True
NH,003,0.4732984508837225,0.47016870610383027,0.0031297447798922517,True
NJ,013,0.8181183584880776,0.7882595789689174,0.02985877951916016,True
NJ,035,0.5298220612185485,0.5646522403841622,-0.034830179165613706,True
NJ,039,0.6503832586868274,0.6827046771270552,-0.032321418440227734,True
NJ,037,0.40259034641551356,0.3417259055764819,0.06086444083903164,True
NJ,023,0.5570051641337258,0.6020674193407043,-0.045062255206978485,True
NJ,011,0.5444572484953929,0.527624956104413,0.01683229239097994,True
NJ,005,0.5562772456148101,0.5766950505588079,-0.020417804943997808,True
NJ,041,0.41542160122557414,0.3663116591928251,0.04910994203274904,True
NJ,031,0.5518679143215027,0.6116808621588736,-0.0598129478373709,True
NJ,015,0.48364704412928533,0.4977720098421653,-0.014124965712879967,True
NJ,017,0.7192106169315869,0.7667885170888826,-0.04757790015729568,True
NJ,029,0.4604243264029543,0.32484877831933573,0.13557554808361855,True
NJ,001,0.5305897119329928,0.5321921957129179,-0.0016024837799251124,True
NJ,025,0.5268213727907829,0.45105104107860394,0.07577033171217895,False
NJ,003,0.5259757270921425,0.5617913877858948,-0.035815660693752305,True
NJ,007,0.6115549155272153,0.6671899529042387,-0.055635037377023355,True
NJ,019,0.41865692155194884,0.4274962144829429,-0.008839292930994058,True
NJ,027,0.44070078019216385,0.47719264593662564,-0.03649186574446178,True
NJ,021,0.5354522079885511,0.6874821199339813,-0.15202991194543025,True
NJ,009,0.4366609987941958,0.39745641550903693,0.039204583285158856,True
NJ,033,0.5016978545826954,0.41988437656127325,0.08181347802142219,False
NM,049,0.6340253712882516,0.7786887801228295,-0.14466340883457784,True
NM,043,0.561484424416522,0.515587078810227,0.04589734560629499,True
NM,035,0.5574181114662997,0.3391421665073922,0.2182759449589075,False
NM,021,0.0,0.3340471092077088,-0.3340471092077088,True
NM,013,0.6107559373394383,0.5993646029566717,0.011391334382766627,True
NM,061,0.6138531134668687,0.45069835313737755,0.1631547603294911,False
NM,001,0.5842828899127234,0.6019488284132058,-0.01766593850048248,True
NM,039,0.4678832215117158,0.7268430281314325,-0.25895980661971674,False
NM,053,0.4853542495721084,0.5582069200613602,-0.07285267048925181,False
NM,006,0.3831570872271365,0.5392753623188405,-0.15611827509170406,False
NM,059,0.2302675392139933,0.20757180156657964,0.022695737647413644,True
NM,025,0.5767067983582551,0.23957239078044862,0.3371344075778065,False
NM,017,0.5840652507092859,0.5424762568615492,0.04158899384773673,True
NM,007,0.5468837183494569,0.4518882014081502,0.0949955169413067,False
NM,005,0.5938401163456476,0.300559813033317,0.29328030331233057,False
NM,029,0.6361734865938934,0.478795144612618,0.15737834198127537,False
NM,015,0.6374760105646712,0.27619677917493934,0.36127923138973184,False
NM,031,0.03272235610481804,0.72899473829964,-0.696272382194822,False
NM,051,0.5773155961736642,0.34797738147020446,0.22933821470345978,False
NM,047,0.5479293522893927,0.75897811747461,-0.2110487651852173,True
NM,045,0.5944671730897998,0.3150964255005528,0.279370747589247,False
NM,023,0.032223520786602004,0.4626334519572954,-0.43040993117069337,True
NM,009,0.522863031195541,0.26857585139318885,0.25428717980235216,False
NM,027,0.5370517723181245,0.28340228766123143,0.2536494846568931,False
NM,041,0.5906418575913078,0.2721280602636535,0.31851379732765434,False
NM,057,0.48407712403525566,0.32387923147301007,0.1601978925622456,True
NM,033,0.4406269693258978,0.6984054669703873,-0.2577784976444895,False
NM,055,0.5931263853084097,0.7958660229330113,-0.20273963762460168,True
NM,019,0.6077913344645014,0.6194462330972311,-0.011654898632729727,True
NM,011,0.025256252918096737,0.23733003708281827,-0.21207378416472153,True
NM,028,0.6725904983214889,0.6204970360237118,0.052093462297777116,True
NM,037,0.6361130195228134,0.315136476426799,0.3209765430960144,False
NM,003,0.05224068809121759,0.22671633847791378,-0.17447565038669618,True
NC,135,0.4441571731900191,0.7628617155837786,-0.3187045423937595,False
NC,011,0.3869118553071915,0.21149949341438704,0.17541236189280449,True
NC,119,0.6161602093001733,0.654463779864341,-0.038303570564167666,True
NC,079,0.6935456023000311,0.45030272452068615,0.243242877779345,False
NC,063,0.6923238482512671,0.8099098607682972,-0.11758601251703005,True
NC,067,0.5788441046797544,0.5528900472857049,0.025954057394049546,True
NC,025,0.46230844728900344,0.3970454957404386,0.06526295154856482,True
NC,123,0.5089946859250383,0.36750760422258005,0.14148708170245822,False
NC,081,0.6322002087495102,0.602864593944827,0.029335614804683163,True
NC,131,0.8547241704738688,0.6322267038990589,0.22249746657480995,True
NC,001,0.4959395732267329,0.4335807297453447,0.062358843481388204,True
NC,087,0.3831328764279614,0.35593683778795543,0.02719603864000597,True
NC,021,0.3921488802037502,0.5752172311093371,-0.18306835090558687,False
NC,173,0.4022600582379598,0.3806372975796622,0.021622760658297602,True
NC,151,0.36504217272010214,0.21009159569339547,0.15495057702670667,True
NC,027,0.37036852984752283,0.24075984184287433,0.1296086880046485,True
NC,125,0.4325857029022399,0.3478598048297107,0.08472589807252923,True
NC,155,0.7224813095852836,0.47521398463965253,0.24726732494563103,False
NC,051,0.6770959388522012,0.5822764952607418,0.09481944359145944,True
NC,133,0.45383468312476716,0.32068488541627727,0.1331497977084899,True
NC,163,0.6052871372911252,0.41533647562086584,0.1899506616702593,False
NC,099,0.3444243221295165,0.4379849449913144,-0.09356062286179789,True
NC,161,0.40455963263605976,0.25565277062961056,0.1489068620064492,True
NC,183,0.528515265659736,0.6064578421009839,-0.0779425764412478,True
NC,101,0.4505330617489675,0.34234814859852863,0.10818491315043888,True
NC,019,0.43453205187636523,0.3526244336989185,0.08190761817744674,True
NC,121,0.327287143049918,0.2029449423815621,0.12434220066835591,True
NC,147,0.6199571476343773,0.5379211638961107,0.0820359837382666,True
NC,195,0.6828937185111807,0.5286569022930937,0.15423681621808705,True
NC,071,0.4605114489401832,0.33512531233436815,0.12538613660581505,True
NC,055,0.35353760462892975,0.38552445267400065,-0.031986848045070904,True
NC,089,0.37279941611527406,0.3562383376510444,0.01656107846422966,True
NC,003,0.3569351914842526,0.21335912608101956,0.14357606540323306,True
NC,111,0.3465267199313897,0.24240684688445882,0.1041198730469309,True
NC,035,0.38942502558272374,0.30457807616622296,0.08484694941650078,True
NC,141,0.4886325398211045,0.3441275612619778,0.1445049785591267,True
NC,129,0.442299670552707,0.4788051561725335,-0.03650548561982647,True
NC,045,0.4992785778694427,0.3440979440979441,0.1551806337714986,True
NC,165,0.7025092148910207,0.5395448817730338,0.16296433311798686,True
NC,109,0.3595044896204673,0.2555535347761698,0.1039509548442975,True
NC,013,0.5692762187912813,0.37532898994693015,0.19394722884435117,False
NC,065,0.8386582531046113,0.6627549136268516,0.1759033394777597,True
NC,097,0.4528586965177097,0.3109344189300935,0.14192427758761622,True
NC,117,0.716259264733935,0.49743326488706363,0.21882599984687134,False
NC,127,0.6623382872762822,0.4987220032058224,0.1636162840704598,False
NC,037,0.4373924680125194,0.5519030686158304,-0.11451060060331097,False
NC,039,0.47996425980396673,0.20776627218934912,0.2721979876146176,True
NC,077,0.6179145669967329,0.48721844494245453,0.13069612205427833,False
NC,175,0.3462512862441765,0.3844112965037439,-0.03816001025956739,True
NC,009,0.3179536601460696,0.2709486320056123,0.04700502814045732,True
NC,189,0.3296006590136519,0.5078619785979471,-0.17826131958429525,False
NC,153,0.6079804242522688,0.4483747092866029,0.15960571496566595,False
NC,083,0.815044932011413,0.6359570661896243,0.1790878658217887,True
NC,091,0.8589203399177444,0.6908799036821512,0.16804043623559317,True
NC,139,0.6592446319719025,0.5112777408236077,0.14796689114829487,True
NC,093,0.6990521151631701,0.555889840314742,0.14316227484842814,True
NC,193,0.34841752411529686,0.21834552616769837,0.1300719979475985,True
NC,171,0.3595628714809447,0.2404551773187211,0.11910769416222358,True
NC,191,0.6133487845087506,0.4402618657937807,0.17308691871496995,False
NC,059,0.36240355900558435,0.2521948866377231,0.11020867236786125,True
NC,023,0.39628048318365694,0.2980556843282158,0.09822479885544116,True
NC,057,0.41544304286785816,0.24684463944841734,0.16859840341944082,True
NC,157,0.48039658746695807,0.34691510365251726,0.1334814838144408,True
NC,103,0.6689879764795291,0.40967482938578886,0.25931314709374026,False
NC,159,0.5009783948477746,0.3118384310669524,0.1891399637808222,False
NC,143,0.5584751950948778,0.3560770904569474,0.20239810463793034,False
NC,069,0.5706889274932684,0.4397720641241289,0.1309168633691395,False
NC,179,0.47445726670429256,0.33943737788588063,0.13501988881841193,True
NC,031,0.42321188771188323,0.27213187545096296,0.15108001226092027,True
NC,199,0.3730280167581156,0.3331587767071638,0.03986924005095177,True
NC,181,0.7709421783204873,0.6248972884141332,0.14604488990635411,True
NC,053,0.43502827665339305,0.24094066449075233,0.19408761216264073,True
NC,167,0.4083177052566933,0.2433671343242117,0.1649505709324816,True
NC,169,0.373457573540786,0.21483742657601407,0.15862014696477195,True
NC,017,0.6818984547898587,0.4520345093999485,0.22986394538991017,False
NC,137,0.5500291753876807,0.3648526758869513,0.1851764995007294,False
NC,047,0.6189976163121117,0.38807838397790057,0.23091923233421113,False
NC,049,0.5208592018116188,0.3881475231476342,0.13271167866398464,False
NC,107,0.686346747891732,0.46809527602963436,0.21825147186209765,False
NC,185,0.8917761365891864,0.6688064192577733,0.22296971733141313,True
NC,113,0.33731267049022357,0.2868570751362882,0.050455595353935345,True
NC,115,0.43538663541036277,0.3666541282678202,0.06873250714254259,True
NC,197,0.33701945459961535,0.18519610734296668,0.15182334725664867,True
NC,105,0.5077460478833993,0.43240991460112477,0.07533613328227451,False
NC,149,0.4496283600472456,0.3554003635320004,0.09422799651524522,True
NC,073,0.6741167588636725,0.4540405974722329,0.2200761613914396,False
NC,085,0.5171868631117649,0.3762176995197805,0.14096916359198436,False
NC,007,0.762180375959041,0.5635655138821237,0.19861486207691725,True
NC,061,0.5896091728520609,0.4028112252420505,0.18679794761001045,False
NC,145,0.5549390919957751,0.41147818720880985,0.14346090478696522,False
NC,177,0.7628713819334035,0.42139868499701133,0.3414726969363922,False
NC,043,0.3813981074391618,0.23525317556986253,0.14614493186929928,True
NC,095,0.6974070055882183,0.42850739578664276,0.26889960980157557,False
NC,033,0.6692850686922817,0.44135053846900163,0.22793453022328003,False
NC,187,0.7836488023286416,0.5768595041322314,0.20678929819641023,True
NC,015,0.8861325618974036,0.626758294856652,0.2593742670407516,True
NC,075,0.4739862515399687,0.18925640387963194,0.28472984766033677,True
NC,005,0.3955341364901615,0.25545293770878363,0.14008119878137787,True
NC,041,0.6212463296378308,0.42674150834772595,0.19450482129010482,False
NC,029,0.4552954476928192,0.2641351971625287,0.1911602505302905,True
NE,055,0.5104288045328349,0.5073688982339721,0.003059906298862769,True
NE,067,0.3964961334245804,0.31631220986721365,0.08018392355736675,True
NE,109,0.4480511362954882,0.5003182107464315,-0.05226707445094325,False
NE,053,0.41191780326047045,0.31373792909001197,0.09817987417045848,True
NE,139,0.26887258869308134,0.11124053581828772,0.15763205287479362,True
NE,157,0.3944157614748936,0.24047927955430054,0.15393648192059306,True
NE,075,0.0,0.05167958656330749,-0.05167958656330749,True
NE,061,0.0,0.15673981191222572,-0.15673981191222572,True
NE,047,0.4395284620609771,0.26282449385169543,0.1767039682092817,True
NE,119,0.41488363915795873,0.20203322964873682,0.2128504095092219,True
NE,177,0.4129005741736739,0.261122244488978,0.1517783296846959,True
NE,095,0.42673823187189697,0.25823492852703545,0.16850330334486152,True
