Tract,ActualVotes,PredictedVotes,Error,Correct
37005950100,0.2817431425700854,0.3832698260307469,0.10152668346066146,True
37193960200,0.2370734243374962,0.3440224803473785,0.10694905600988228,True
37011930400,0.6155530034389326,0.40899634964343423,-0.20655665379549837,False
37023020201,0.2878313142078969,0.4300900298627689,0.14225871565487197,True
37035011602,0.33272910347019385,0.32463569759588384,-0.008093405874310011,True
37035011501,0.3369579135001677,0.36824478050311066,0.031286867002942975,True
37035011402,0.32405796730102576,0.3679802231366608,0.04392225583563503,True
37035011601,0.477424273145709,0.36447640069181303,-0.11294787245389598,True
37121950200,0.28618491528913514,0.33065180824287993,0.044466892953744785,True
37093970202,0.30240895438439147,0.8780702470848707,0.5756612927004792,False
37063000102,0.45366013402678573,0.7037096214243186,0.25004948739753285,False
37169070200,0.27874305692503504,0.37324764391374055,0.09450458698870551,True
37169070600,0.26951489737848555,0.34428784647707494,0.07477294909858939,True
37189920701,0.5708380463125456,0.3525101491842229,-0.21832789712832273,False
37009970700,0.3164105564821094,0.3072036156410004,-0.009206940841109013,True
37189920100,0.4265097115653055,0.31901633016727815,-0.10749338139802733,True
37071031900,0.3460218315416641,0.9770262634395194,0.6310044318978553,False
37191000101,0.2711178600172453,0.42784514275089713,0.15672728273365183,True
37155962002,0.5031121221617676,1.0,0.4968878778382324,True
37153970600,0.34602076124567477,0.7280138352816252,0.38199307403595045,False
37153970800,0.321466684957596,0.5713075337061158,0.24984084874851975,False
37153970700,0.2590017418029038,0.44076132942226587,0.18175958761936206,True
37151031601,0.4126637095549271,0.33743229656154394,-0.07523141299338315,True
37151031602,0.3332740907374299,0.35572370902997574,0.022449618292545825,True
37159051001,0.334409266276693,0.32511006289692024,-0.009299203379772747,True
37159051101,0.5945805602757553,0.32551190193353124,-0.2690686583422241,False
37165010102,0.21001460433650695,0.6410101462062875,0.4309955418697805,False
37165010200,0.3412903797094192,1.0,0.6587096202905808,False
37171930801,0.3066670614791006,0.34639967365106966,0.03973261217196905,True
37171930802,0.33962742383714484,0.35354955011965045,0.013922126282505609,True
37171931003,0.4535083197867781,0.3763076683320121,-0.07720065145476596,True
37019020306,0.3498473023413641,0.4151347791467598,0.0652874768053957,True
37019020204,0.4610052890796619,0.3434647481902004,-0.11754054088946148,True
37019020202,0.34344064684979414,0.3916283439199031,0.04818769707010895,True
37019020307,0.3331092348533156,1.0,0.6668907651466844,False
37019990100,0.5402818732687455,,,
37193960400,0.22115587807534856,0.3178873272040359,0.09673144912868734,True
37005950200,0.23918875613589957,0.42035608738027835,0.18116733124437878,True
37011930302,0.5099550170530606,0.36359175526187965,-0.14636326179118092,False
37069060801,0.39368231098223466,0.7036378445219079,0.30995553353967326,False
37183054301,0.43899053781721387,0.5507598819518149,0.11176934413460105,False
37069060802,0.4761511508829318,0.42505444280820204,-0.05109670807472977,True
37063000500,0.29886836625592256,0.8306926616351977,0.5318242953792751,False
37063000700,0.2608136832311974,0.6132513569609324,0.35243767372973495,False
37049960300,0.3752887704034055,0.6345586461647236,0.25926987576131805,False
37169070300,0.3180890784469335,0.37994314916432964,0.061854070717396126,True
37189920900,0.894507801662268,0.3274052099816369,-0.567102591680631,False
37189920400,0.28800390259788283,0.31994492959202053,0.0319410269941377,True
37189920300,0.4429290406527525,0.34008245688210204,-0.10284658377065048,True
37189920602,0.5679200492989583,0.34398999456084445,-0.2239300547381139,False
37071031401,0.3199880389546827,0.6077075434295657,0.287719504474883,False
37071031500,0.27900501102421754,0.6593667440411205,0.38036173301690296,False
37071032000,0.2967023798587801,0.8028042188729864,0.5061018390142062,False
37191000302,0.4381710626241498,0.650941247158607,0.21277018453445723,False
37035010202,0.3532360389610044,0.40193718791658317,0.048701148955578755,True
37035011701,0.4475089355638046,0.37117147725097055,-0.07633745831283406,True
37035011200,0.47979422053629267,0.4352726621554908,-0.04452155838080185,True
37155961900,0.4832564441031909,0.880763101931362,0.3975066578281711,False
37171930901,0.3711700629499376,0.3564874117728724,-0.014682651177065187,True
37171930902,0.26514236384760226,0.3444985046493615,0.07935614080175923,True
37197050300,0.2722312234239158,0.35589379476424043,0.08366257134032462,True
37097060701,0.39515511868788167,0.4987650388396159,0.10360992015173426,True
37159051901,0.38696266484046454,0.4119263387744761,0.024963673934011554,True
37151030100,0.4042047393426057,0.47238981472764713,0.06818507538504143,True
37151030502,0.45400752086084545,0.3525883618686635,-0.10141915899218196,True
37165010600,0.30165582297895954,0.7446337146302844,0.44297789165132484,False
37059080700,0.2994364866804375,0.4004322401695454,0.10099575348910789,True
37059080400,0.5506926958894185,0.34019439331987295,-0.21049830256954555,False
37057061702,0.5198787892824197,0.33874169358538864,-0.18113709569703107,False
37159051302,0.5285111617827759,0.5205347039510002,-0.007976457831775696,True
37113970400,0.3522916685238808,0.3248912000818302,-0.027400468442050574,True
37057060203,0.2687147549671618,0.34617283833808854,0.07745808337092674,True
37057060301,0.24746376811594203,0.3622206484716137,0.11475688035567169,True
37035011101,0.5805934366995464,0.42478418320945116,-0.15580925349009528,False
37035011102,0.3353688731876464,0.37463967567860906,0.03927080249096265,True
37121950400,0.24768880386340555,0.30626731636671634,0.05857851250331078,True
37121950300,0.2551191329764467,0.3003369108015291,0.04521777782508235,True
37063001705,0.20909304147116023,0.5754203505009559,0.3663273090297956,False
37093970201,0.2846086537418088,0.6953675574791048,0.410758903737296,False
37169070400,0.3505217794123195,0.364913072601135,0.01439129318881549,True
37169070503,0.48963649067600895,0.35153749471747076,-0.1380989959585382,True
37169070501,0.5027641896313886,0.34306534083273843,-0.15969884879865015,False
37189920800,0.20920209596448297,0.32808525397988764,0.11888315801540467,True
37189920601,0.4092520152892855,0.3148987653180401,-0.09435324997124539,True
37189920702,0.3307773969939729,0.33442573010395005,0.003648333109977142,True
37189920703,0.2704332570585526,0.3049799516272072,0.03454669456865461,True
37027031000,0.3142075066138001,0.3573892866131352,0.04318177999933509,True
37191000102,0.25669200578544715,0.4239599222903647,0.16726791650491757,True
37155960600,0.28770009540847447,0.7566677361466907,0.46896764073821623,False
37155960402,0.21687839102688736,0.6959446241518675,0.4790662331249802,False
37153970900,0.25778924028846045,0.43373369801634576,0.1759444577278853,True
37159051801,0.23136105120924386,0.34472830746084254,0.11336725625159869,True
37159051700,0.30192878251080657,0.3537790663778214,0.051850283867014846,True
37159051802,0.24588966505496967,0.3459491491669981,0.10005948411202842,True
37165010500,0.46216474814433595,0.5679234556177648,0.10575870747342886,False
37165010101,0.24746376811594203,0.5092705877134515,0.2618068195975094,False
37059080600,0.23680146428856105,0.36683049762538417,0.1300290333368231,True
37113970200,0.4064844824534474,0.3658841316846284,-0.040600350768819016,True
37151030801,0.4390734060832999,0.34753288419425343,-0.09154052188904649,True
37151030202,0.4028903668762774,0.3470891851950955,-0.055801181681181866,True
37001021400,0.26574054876919523,0.39420509789015246,0.12846454912095723,True
37033930500,0.4589049044242146,0.612253293826375,0.15334838940216033,False
37081015100,0.3193243252433846,0.4941471686530823,0.17482284340969767,True
37103920100,0.5018511697636738,0.702485662097434,0.20063449233376018,True
37049960404,0.2602919417296492,0.40807616867129737,0.14778422694164817,True
37049960401,0.32840464778992706,0.47810561192642986,0.1497009641365028,True
37049960402,0.6158079741648359,0.6580776227459366,0.042269648581100716,True
37071031704,0.31111009635326065,0.38142948043261476,0.07031938407935412,True
37071031703,0.4981245320109084,0.5251978157590871,0.02707328374817869,False
37071033100,0.25293022487789285,0.6467500553323401,0.39381983045444724,False
37071031701,0.49092602816512376,0.386543319509964,-0.10438270865515975,True
37171931001,0.22096324512824256,0.35535568946015517,0.1343924443319126,True
37019020203,0.3729323376659822,0.46711222249650103,0.09417988483051881,True
37069060600,0.4353315451480068,0.44350736447489003,0.008175819326883216,True
37035010101,0.6183687668460439,0.3499645902426734,-0.2684041766033705,False
37035010102,0.3102278807901793,0.3671503269784655,0.05692244618828618,True
37035011401,0.37413040369646167,0.4422905350303404,0.06816013133387872,True
37063000600,0.47432722624223267,0.578039264111771,0.10371203786953831,False
37063001501,0.26207442596991287,0.4582617240359916,0.1961872980660787,True
37063001502,0.26207442596991287,0.760540174942458,0.4984657489725451,False
37093980100,0.24629460001807751,,,
37071030802,0.7223637616114267,0.3941719753756456,-0.3281917862357811,False
37071031600,0.63381491137596,0.538121950648014,-0.09569296072794597,True
37071031800,0.4267798694606435,0.8009224765557085,0.37414260709506497,False
37155961700,0.3291514350886094,0.8407778386072495,0.5116264035186402,False
37151030302,0.26207442596991287,0.7188835972283244,0.45680917125841153,False
37151030301,0.5354566586309664,0.3856302882637465,-0.14982637036721985,False
37151030201,0.4192654673558806,0.39478411702526606,-0.02448135033061455,True
37171931102,0.2921574704409876,0.36754718691690946,0.07538971647592185,True
37171931101,0.2620744259699129,0.3427247801029653,0.08065035413305238,True
37171930600,0.7944521440897208,0.33105393034386926,-0.4633982137458515,False
37001021201,0.6410303837809077,0.5906099268762193,-0.05042045690468844,True
37197050502,0.20931202211316452,0.3281481229535551,0.11883610084039059,True
37059080200,0.3557845625258672,0.3539467892035446,-0.0018377733223226,True
37059080300,0.589249637875247,0.32528816258925386,-0.2639614752859931,False
37001020702,0.38770973204907355,0.5309334146316758,0.1432236825826022,False
37001021702,0.39376237170779393,0.39320620640135695,-0.0005561653064369843,True
37001020601,0.28981619253123825,0.33690213980362266,0.04708594727238441,True
37001021701,0.40109747400988727,0.35934874240370385,-0.04174873160618342,True
37001020902,0.6996547756041426,0.402118461855631,-0.2975363137485116,False
37119001914,0.4946859866218558,0.6736505519007598,0.17896456527890403,False
37001022002,0.3926158261583795,0.44991712251826466,0.05730129635988518,True
37135011203,0.5611916622250523,0.42813108119285886,-0.13306058103219348,False
37193960100,0.24570560788173798,0.3242113518045268,0.07850574392278883,True
37119001508,0.4464241997397385,0.844621624124051,0.39819742438431244,False
37119001609,0.7062086440620395,0.8733532302986395,0.1671445862366,True
37119001922,0.7111711343622107,0.8853376593395064,0.17416652497729568,True
37119001912,0.35512579622796037,0.9414680258544406,0.5863422296264802,False
37119005620,0.7028032080393434,0.7838348539434249,0.08103164590408152,True
37119001923,0.8054713765564278,0.8807432075781784,0.07527183102175061,True
37001020602,0.20602680828644696,0.3687952369663027,0.16276842867985572,True
37001020701,0.31652471351478506,0.43527244399389386,0.1187477304791088,True
37119001921,0.2392638036809816,0.7964571247306285,0.5571933210496469,False
37193960300,0.2680641583114596,0.3201288051275,0.05206464681604045,True
37119005523,0.7751576574256261,0.6724631892306747,-0.10269446819495143,True
37119005524,0.6578159119162443,0.9054982342831692,0.2476823223669249,True
37193960802,0.2544073379885459,0.3094712867796784,0.05506394879113247,True
37193960700,0.3295972686124577,0.32496889707851706,-0.004628371533940634,True
37193961100,0.3883480513415379,0.4902880679318868,0.1019400165903489,True
37193961001,0.3407608909098063,0.39095465799136825,0.050193767081561924,True
37193961002,0.29800012960299554,0.34843990702291355,0.05043977741991801,True
37097061408,0.3642042208427563,0.3925523693879177,0.028348148545161433,True
37119006405,0.47702351729177894,0.4466509624481992,-0.030372554843579758,True
37119006404,0.42621010699913203,0.3520945761492371,-0.07411553084989492,True
37193961200,0.274820530050447,0.3421135013512909,0.06729297130084394,True
37119005514,0.5908786370981539,0.6424320015609165,0.051553364462762596,True
37119005513,0.5870096320083404,0.6775803855508171,0.09057075354247668,True
37081015200,0.4380907511691241,0.5009457465604432,0.06285499539131911,False
37119005829,0.291469870258589,0.6336302930825854,0.34216042282399645,False
37119005826,0.4645726754528507,0.5358069695825389,0.07123429412968824,False
37033930600,0.42572133824799596,0.5845257515332516,0.15880441328525563,False
37135010801,0.5190122643789638,0.5640651994225496,0.04505293504358587,True
37019020601,0.7304382402107797,0.5132101463027853,-0.21722809390799447,True
37019020603,0.3658123326112323,0.6644883561586747,0.29867602354744244,False
37019020404,0.5577020067832835,0.45928007468793314,-0.09842193209535038,False
37019020405,0.5333798374742413,0.38748544736094087,-0.14589439011330047,False
37035010501,0.5204852776383369,0.36678831661157,-0.15369696102676683,False
37035010402,0.503638627861348,0.45919466936144665,-0.044443958499901404,False
37049960102,0.5476190106871414,0.3977747238866366,-0.14984428680050477,False
37049960101,0.8766087620507238,0.3282205432942188,-0.548388218756505,False
37071032703,0.34031383474516175,0.48958744563127815,0.1492736108861164,True
37071032704,0.755457547015053,0.5142267045494334,-0.24123084246561954,True
37191001900,0.6471352534442376,0.8591116412636812,0.2119763878194436,True
37191001800,0.7897053753998163,1.0,0.21029462460018367,True
37191001200,0.6560539443753277,0.7148035488113854,0.0587496044360577,True
37069060200,0.5529405501368906,0.5572983813379085,0.004357831201017959,True
37153970100,0.6664402353745607,0.7388363936524082,0.07239615827784751,True
37151030600,0.40003430728363276,0.32676969479787843,-0.07326461248575433,True
37159051301,0.5413090186335073,0.5044620421631137,-0.03684697647039359,True
37159050500,0.522767742112262,0.5833629213862328,0.060595179273970845,True
37159051303,0.5543795449856093,0.6855905520728849,0.13121100708727562,True
37161960700,0.4095308759267992,0.4782384796001573,0.0687076036733581,True
37161961000,0.5625121978768631,0.3469826227503826,-0.21552957512648052,False
37161960100,0.2308200309034921,0.33615181060158333,0.10533177969809124,True
37161961101,0.40520291234933103,0.3732245056228978,-0.03197840672643326,True
37197050200,0.2676147882307022,0.35923858904243033,0.0916238008117281,True
37155961302,0.5503471416097152,0.7202729713763151,0.16992582976659987,True
37155961301,0.5287232861312761,0.5093133483133224,-0.019409937817953637,True
37155960702,0.4649971694045635,0.6156325657340657,0.15063539632950218,False
37155960701,0.7490039221083719,0.5211817168672112,-0.2278222052411607,True
37019020403,0.7778376578499114,0.3510271096351053,-0.42681054821480613,False
37183054302,0.6089729213982662,0.6575760449476945,0.048603123549428306,True
37127011500,0.4277392654229532,0.5274640543635893,0.09972478894063613,False
37035010700,0.7616629595614226,0.4496853106113584,-0.3119776489500642,False
37035010600,0.5553409073738742,0.3922715861279026,-0.16306932124597162,False
37035010900,0.41594020129968645,0.8630383726899048,0.44709817139021835,False
37063001001,0.281814789680921,1.0,0.718185210319079,False
37063001100,0.7136781706169167,1.0,0.28632182938308326,True
37063001400,0.6687972576741046,1.0,0.3312027423258954,True
37155960201,0.719386008515104,0.6853580540785993,-0.03402795443650475,True
37049960200,0.37560719438280066,0.5975562850278411,0.22194909064504043,False
37169070504,0.6505174778169244,0.387032690212229,-0.26348478760469535,False
37189920500,0.5081872843849813,0.32727934675740916,-0.18090793762757212,False
37071030302,0.5642148484900366,0.34240230597656435,-0.2218125425134722,False
37071031402,0.5400388091786154,0.34349230765718475,-0.1965465015214306,False
37071031301,0.6726221138262143,0.4580497227709835,-0.2145723910552308,False
37071031302,0.45318613892350806,0.3892855489857502,-0.06390058993775788,True
37071031001,0.5691082554026012,0.33215464269625317,-0.23695361270634807,False
37191000402,0.518020347344519,0.5741329713575041,0.05611262401298511,True
37191001302,0.5247584695753787,0.5435880836808679,0.018829614105489112,True
37161960600,0.6811102053478801,0.5480873109743875,-0.13302289437349268,True
37161960900,0.6479685685652539,0.4005937558897736,-0.24737481267548028,False
37161960800,0.3472790394769424,0.5481895791913757,0.2009105397144333,False
37155961100,0.25122107799127236,0.7081609765798005,0.4569398985885281,False
37155961000,0.3764698765994633,0.6183013829315646,0.24183150633210126,False
37155961200,0.5620529773635311,0.6371687890463144,0.07511581168278325,True
37171930301,0.3323337605130351,0.4462244531755865,0.11389069266255142,True
37171930302,0.5976392585764639,0.3532927613008325,-0.24434649727563146,False
37153970200,0.41310464766110555,0.6151480025776488,0.20204335491654324,False
37151030504,0.7053673178390877,0.3297245234593711,-0.3756427943797166,False
37151030503,0.6403414015739292,0.3200953119201909,-0.32024608965373824,False
37119003015,0.30343205212708296,0.3557824700174283,0.052350417890345335,True
37003040300,0.42467001905293966,0.3553445217416298,-0.06932549731130988,True
37003040400,0.37145633574859516,0.406764670411937,0.03530833466334182,True
37003040200,0.2612842210200853,0.33792845422362583,0.07664423320354052,True
37097060902,0.20476213780830158,0.37843206300880694,0.17366992520050537,True
37003040100,0.2610898735593837,0.3430309587520198,0.0819410851926361,True
37003040500,0.2950252529224296,0.345897963071212,0.05087271014878242,True
37003040600,0.38676027281745834,0.3829160818688211,-0.0038441909486372494,True
37123960200,0.3877485352651923,0.48266723964776637,0.09491870438257405,True
37123960402,0.5190283886019142,0.565647397264369,0.04661900866245472,True
37107011400,0.2588777692233376,0.3916351162853889,0.13275734706205128,True
37107011200,0.3339269611132162,0.4156816313842081,0.08175467027099192,True
37061090100,0.25981392202479775,0.39289142581479497,0.13307750378999722,True
37003040700,0.5822713649944453,0.31577384975551653,-0.2664975152389288,False
37175960300,0.5300408313754784,0.3172917205764413,-0.21274911079903713,False
37175960200,0.5173256081995373,0.46089903473587573,-0.05642657346366159,False
37105030701,0.595377547610125,0.47680075185332843,-0.11857679575679653,False
37105030101,0.5397206718774898,0.5059809381786728,-0.033739733698817,True
37105030601,0.3229039862091849,0.4375492202480419,0.11464523403885696,True
37105030200,0.6456506363611699,0.6596447571125533,0.013994120751383399,True
37105030300,0.5726343774149126,0.966161611848413,0.39352723443350035,True
37117970100,0.49304786159879305,0.5636159879266788,0.07056812632788573,False
37117970500,0.45498435761971606,0.5078890483883663,0.052904690768650287,False
37103920300,0.28965048448564396,0.5595350993661717,0.2698846148805278,False
37129011500,0.4897825354269562,0.5292308582673346,0.039448322840378414,False
37035011702,0.4208180508735776,0.37170557682877503,-0.04911247404480257,True
37049960403,0.20616922625254605,0.31491317050788437,0.10874394425533832,True
37191001101,0.23035302908790356,0.4527491714521668,0.22239614236426325,True
37155961601,0.300659946670833,0.5701484649262324,0.2694885182553994,False
37155960802,0.3024006794389384,1.0,0.6975993205610616,False
37151031304,0.3820462442097229,0.34493745785997293,-0.037108786349749956,True
37159051102,0.39249002681154593,0.3709454190400971,-0.021544607771448843,True
37069060501,0.7893478988157577,0.5035028632510791,-0.28584503556467866,True
37069060402,0.28840820588124993,0.7753504120049924,0.4869422061237425,False
37069060401,0.20276270350271336,0.5794838956159228,0.3767211921132095,False
37097060801,0.247549763465711,0.4222480863726004,0.17469832290688941,True
37171930700,0.569147438476972,0.32466379563886805,-0.24448364283810398,False
37057061703,0.31562183271703215,0.35519675663313227,0.039574923916100124,True
37057061701,0.4432404412252751,0.36861254677242156,-0.07462789445285356,True
37057061804,0.4202837984843481,0.37745161024623286,-0.04283218823811524,True
37049960500,0.5619646699972022,0.6514657849873006,0.08950111499009838,True
37171930101,0.7761273044720701,0.40583995289801245,-0.3702873515740577,False
37191001301,0.5135349747827835,0.665557786124913,0.15202281134212947,True
37007920100,0.6849505045165527,0.7998514270833724,0.11490092256681972,True
37113970100,0.31909956072780016,0.3358490358511137,0.01674947512331354,True
37007920400,0.5759729409571229,0.9523255110530904,0.37635257009596745,True
37007920200,0.559478710778514,0.7532682595546552,0.19378954877614119,True
37007920600,0.5139374716127637,0.8688434995240067,0.35490602791124304,True
37007920300,0.4118932134712854,0.6242199562881688,0.21232674281688346,False
37179020100,0.3811262839373045,0.34932237350897416,-0.03180391042833036,True
37007920500,0.6282328324094575,0.7540700807015367,0.1258372482920792,True
37015960400,0.5603550116922736,0.8863708222458152,0.32601581055354156,True
37015960100,0.45330081744986556,0.7450220768085722,0.2917212593587067,False
37117970200,0.575925184293586,0.7689132298771404,0.19298804558355442,True
37117970300,0.6425359712230215,0.7801254403274127,0.13758946910439118,True
37015960200,0.7443097765145711,0.902666887438679,0.15835711092410787,True
37015960300,0.8193710330948789,1.0,0.1806289669051211,True
37157040800,0.3800137520055008,0.6272369659703426,0.24722321396484181,False
37157040700,0.3800137520055008,0.3637484431079846,-0.016265308897516206,True
37157040900,0.3800137520055008,0.3899158331225604,0.009902081117059591,True
37157041001,0.26091578061396836,0.344022216314211,0.08310643570024262,True
37157040602,0.3721658713735944,0.43938445625041495,0.06721858487682053,True
37179020800,0.37704752589715734,0.6167385811014632,0.23969105520430584,False
37019020402,0.6724954673691782,0.30588260065462336,-0.36661286671455484,False
37057062002,0.45091291059415445,0.3701969603938535,-0.08071595020030092,True
37035011000,0.5642789866605201,0.5864407879414771,0.022161801280957016,True
37093970102,0.494745063569526,0.6278579497513338,0.13311288618180778,False
37093970103,0.5129902880876384,0.5846658809950326,0.07167559290739423,True
37137950101,0.28314776333740566,0.40521643910161864,0.12206867576421299,True
37063001301,0.5825671223461563,1.0,0.41743287765384374,True
37063002300,0.6750425925470727,1.0,0.32495740745292734,True
37071032100,0.32964492330132755,0.5998216290736297,0.27017670577230213,False
37171930202,0.5311224948543921,0.3227644275783208,-0.2083580672760713,False
37171930502,0.6583509297264369,0.3676754545642182,-0.29067547516221875,False
37171930400,0.530932594644506,0.39308881396687045,-0.13784378067763559,False
37043950100,0.2581128422340075,0.36337768067134263,0.10526483843733514,True
37127010900,0.39591152763847076,0.75335891704334,0.35744738940486925,False
37035011300,0.5195170934801534,0.4605737200495419,-0.05894337343061151,False
37063001303,0.9738333538042104,1.0,0.026166646195789567,True
37107010100,0.6927977929503356,0.7030143657339972,0.010216572783661615,True
37147001500,0.4375896636543416,0.628933914705394,0.19134425105105235,False
